scorer,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000,DeepCut_resnet50_eyes_onlyJan25shuffle1_350000
bodyparts,left-eye-outer,left-eye-outer,left-eye-outer,left-eye-inner,left-eye-inner,left-eye-inner,right-eye-outer,right-eye-outer,right-eye-outer,right-eye-inner,right-eye-inner,right-eye-inner
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2491,270.8276925086975,61.30886650085449,1.0,244.74579471349716,51.929049491882324,1.0,58.852821350097656,63.018128395080566,1.0,76.49993896484375,49.96247959136963,1.0
2492,271.57337760925293,61.527915954589844,1.0,245.46503627300262,52.01530647277832,1.0,58.88000786304474,63.89347457885742,1.0,77.10507678985596,50.47096347808838,1.0
2493,272.33994007110596,60.77755641937256,1.0,246.66577887535095,51.55200004577637,1.0,58.58514857292175,63.757330894470215,1.0,76.38347816467285,50.40309476852417,1.0
2494,271.24040031433105,60.62278652191162,1.0,245.85825288295746,51.10358238220215,1.0,58.55301260948181,64.52355480194092,1.0,76.05255126953125,50.764662742614746,1.0
2495,271.03242325782776,61.34420967102051,1.0,245.13910853862762,51.48495960235596,1.0,58.60773515701294,64.09304809570312,1.0,75.395987033844,50.952518463134766,1.0
2496,270.73760318756104,62.271827697753906,1.0,245.54830086231232,52.04737663269043,1.0,58.80726647377014,64.21632099151611,1.0,76.30682373046875,50.71433734893799,1.0
2497,270.98125529289246,61.38244915008545,1.0,245.6271493434906,51.68024206161499,1.0,58.25537657737732,64.92663764953613,1.0,76.17690372467041,51.37043476104736,1.0
2498,270.21363401412964,60.58443355560303,1.0,245.23580825328827,51.8578200340271,1.0,58.2360475063324,64.97721481323242,1.0,75.64080047607422,51.09286117553711,1.0
2499,270.4989025592804,60.283034324645996,1.0,245.01252663135529,51.728994846343994,1.0,58.39957416057587,65.14318084716797,1.0,75.60016775131226,50.802807331085205,1.0
2500,270.96930289268494,61.46372032165527,1.0,247.4208927154541,51.02137565612793,1.0,58.8606823682785,64.53233337402344,1.0,75.88302850723267,51.04764270782471,1.0
2501,271.40208864212036,60.404977798461914,1.0,246.38049745559692,51.633819580078125,1.0,59.174221992492676,64.17456817626953,1.0,76.44033336639404,51.11565160751343,1.0
2502,271.39799666404724,61.03584384918213,1.0,246.8045516014099,52.100958824157715,1.0,58.13817477226257,64.55166149139404,1.0,76.1800651550293,51.200074672698975,1.0
2503,271.751345872879,60.642807960510254,1.0,247.33814573287964,51.15850019454956,1.0,58.53860664367676,64.63787269592285,1.0,76.90169048309326,50.40573215484619,1.0
2504,271.72169733047485,61.16217517852783,1.0,246.49539852142334,51.44358730316162,1.0,58.277087688446045,63.22660446166992,1.0,77.65654373168945,49.97611665725708,1.0
2505,271.483197927475,60.871066093444824,1.0,246.19634819030762,51.57324504852295,1.0,58.94294500350952,64.1589879989624,1.0,77.38720798492432,50.53675699234009,1.0
2506,271.4041848182678,61.698628425598145,1.0,245.75255501270294,51.865795612335205,1.0,58.96260893344879,64.12283897399902,1.0,75.89568376541138,50.112388610839844,1.0
2507,271.4362213611603,61.4691104888916,1.0,245.97741973400116,51.75800085067749,1.0,58.8756628036499,64.24118137359619,1.0,75.81354999542236,50.24935436248779,1.0
2508,272.05287647247314,60.053565979003906,1.0,246.30172157287598,50.84981155395508,1.0,58.22727131843567,64.60882377624512,1.0,75.6772928237915,51.18467426300049,1.0
2509,271.8857524394989,59.241873264312744,1.0,246.5335009098053,50.631683349609375,1.0,58.004520893096924,64.60303401947021,1.0,75.18560409545898,51.08470678329468,1.0
2510,272.40399169921875,59.174686431884766,1.0,246.20017218589783,50.4109902381897,1.0,57.85032534599304,64.23375511169434,1.0,75.27859258651733,51.300286293029785,1.0
2511,272.6831998825073,59.43913698196411,1.0,246.71671175956726,51.103835582733154,1.0,57.762800455093384,64.21791362762451,1.0,76.07320022583008,50.90867757797241,1.0
2512,271.40460562705994,60.53413677215576,1.0,246.80611777305603,50.75529098510742,1.0,59.357944667339325,65.18295574188232,1.0,76.28802871704102,52.0007381439209,1.0
2513,271.45617628097534,60.63913631439209,1.0,245.961000084877,51.47705698013306,1.0,58.72496783733368,65.1170539855957,1.0,76.46942615509033,51.31721305847168,1.0
2514,271.0558536052704,61.15151882171631,1.0,246.9503402709961,50.53601789474487,1.0,59.2822442650795,64.88802146911621,1.0,77.21193218231201,51.744449615478516,1.0
2515,270.53038811683655,61.71334362030029,1.0,246.38074159622192,51.544682025909424,1.0,58.4553759098053,65.25681686401367,1.0,76.47179889678955,50.93840551376343,1.0
2516,270.5881597995758,61.62223243713379,1.0,246.34412050247192,51.267077922821045,1.0,58.470402240753174,65.1324987411499,1.0,76.80552291870117,50.87246131896973,1.0
2517,270.91929364204407,60.638526916503906,1.0,245.63905692100525,50.8899130821228,1.0,58.78762722015381,64.8503885269165,1.0,76.75968933105469,51.06067752838135,1.0
2518,270.74418473243713,61.240097999572754,1.0,245.0428410768509,51.43540000915527,1.0,58.45605540275574,64.99279022216797,1.0,76.61101055145264,51.111541748046875,1.0
2519,270.7909529209137,60.64041233062744,1.0,245.8070249557495,51.39625692367554,1.0,58.66319215297699,65.19937705993652,1.0,76.63327407836914,51.225313663482666,1.0
2520,270.3294355869293,61.229942321777344,1.0,245.5392814874649,51.35006046295166,1.0,57.991965532302856,64.43767642974854,1.0,77.21413898468018,50.49256896972656,1.0
2521,270.67935371398926,60.86377716064453,1.0,245.04105520248413,51.28545951843262,1.0,58.38700461387634,64.83704662322998,1.0,76.77906036376953,51.296589851379395,1.0
2522,270.95427799224854,60.10786437988281,1.0,245.37127470970154,51.24778699874878,1.0,57.73027181625366,64.79924011230469,1.0,75.7553038597107,51.2789363861084,1.0
2523,271.05583453178406,60.41722106933594,1.0,245.82264876365662,51.035319328308105,1.0,58.70439040660858,65.07077407836914,1.0,76.06154346466064,51.596171855926514,1.0
2524,270.91559767723083,60.13466167449951,1.0,245.3349381685257,51.60191202163696,1.0,58.67519021034241,64.43850421905518,1.0,75.85842037200928,50.90564250946045,1.0
2525,271.79204750061035,60.47146224975586,1.0,245.41322457790375,51.63899374008179,1.0,57.90146803855896,65.18107414245605,1.0,75.73813152313232,50.770667552948,1.0
2526,271.01095938682556,60.4940824508667,1.0,245.7533905506134,51.28395414352417,1.0,58.21969532966614,64.98828887939453,1.0,76.19272899627686,50.900840282440186,1.0
2527,271.9836468696594,60.066898345947266,1.0,245.84608793258667,51.27347707748413,1.0,57.93974304199219,64.3053092956543,1.0,77.43827819824219,50.323710441589355,1.0
2528,271.14949345588684,60.90133094787598,1.0,245.17170429229736,51.23993539810181,1.0,58.52569770812988,64.59124851226807,1.0,75.86821508407593,51.12121295928955,1.0
2529,271.88164615631104,61.11936950683594,1.0,245.33477640151978,51.072640895843506,1.0,59.17101037502289,64.65869235992432,1.0,76.2114143371582,50.717236042022705,1.0
2530,271.7998764514923,60.778841972351074,1.0,245.33685553073883,51.29408025741577,1.0,59.29844665527344,64.46703147888184,1.0,76.896315574646,50.293363094329834,1.0
2531,271.3092710971832,61.17622089385986,1.0,245.33866393566132,51.550302505493164,1.0,58.833738923072815,65.19701099395752,1.0,75.63822937011719,52.05664539337158,1.0
2532,271.3978838920593,60.14809513092041,1.0,245.1406375169754,50.92688989639282,1.0,58.41507661342621,64.1877384185791,1.0,75.54171752929688,51.373910903930664,1.0
2533,271.2255423069,61.12368583679199,1.0,245.62304544448853,51.13897180557251,1.0,58.35675585269928,64.76279640197754,1.0,75.30300951004028,50.59365177154541,1.0
2534,271.2712459564209,60.90119743347168,1.0,246.3285276889801,51.03950881958008,1.0,58.300341963768005,64.81192970275879,1.0,76.34403419494629,50.6332483291626,1.0
2535,270.85896587371826,61.72269248962402,1.0,245.3139946460724,51.56031036376953,1.0,58.66607356071472,64.87378215789795,1.0,76.07204818725586,50.7377233505249,1.0
2536,271.96201181411743,59.43811655044556,1.0,246.25112986564636,51.003324031829834,1.0,58.7445011138916,65.60051345825195,1.0,75.45787239074707,52.013203620910645,1.0
2537,271.4592390060425,60.59669208526611,1.0,245.3367978334427,51.509493350982666,1.0,58.952868580818176,64.95026111602783,1.0,75.6386604309082,51.214961528778076,1.0
2538,271.8479390144348,59.84136438369751,1.0,246.303813457489,50.97611904144287,1.0,58.10584104061127,64.9572057723999,1.0,76.21604251861572,50.7789192199707,1.0
2539,271.9338126182556,59.369990825653076,1.0,245.7579904794693,51.0541296005249,1.0,58.348655700683594,63.967498779296875,1.0,77.33407020568848,50.66145896911621,1.0
2540,271.7441544532776,61.02516174316406,1.0,245.72278690338135,51.31964349746704,1.0,58.65304934978485,65.00994110107422,1.0,76.06844234466553,51.21224021911621,1.0
2541,271.37473821640015,60.565813064575195,1.0,246.05137300491333,50.6248893737793,1.0,59.2217355966568,65.28835678100586,1.0,76.61015033721924,51.17307710647583,1.0
2542,272.4805555343628,59.20939302444458,1.0,245.32071316242218,51.02936506271362,1.0,58.70629346370697,64.41751384735107,1.0,76.09322166442871,50.73101329803467,1.0
2543,271.43849539756775,60.71603870391846,1.0,245.74133217334747,52.05163860321045,1.0,58.11905217170715,64.36587142944336,1.0,76.91694355010986,50.63349676132202,1.0
2544,271.5983986854553,60.14542579650879,1.0,245.6738065481186,51.54955005645752,1.0,58.59179735183716,64.07285404205322,1.0,76.09734916687012,50.568674087524414,1.0
2545,270.66629552841187,61.12589168548584,1.0,245.1523860692978,51.6150860786438,1.0,58.97806417942047,64.55123615264893,1.0,76.47325897216797,50.81816864013672,1.0
2546,270.97212052345276,60.025410652160645,1.0,245.1565682888031,51.16329097747803,1.0,58.88103687763214,65.00740051269531,1.0,75.7347526550293,50.93644905090332,1.0
2547,270.8595106601715,60.456114768981934,1.0,245.5796389579773,51.39409875869751,1.0,58.32413339614868,63.67951202392578,1.0,75.66032218933105,51.12787485122681,1.0
2548,271.95850467681885,59.35678958892822,1.0,246.45748329162598,51.08322620391846,1.0,58.360519766807556,64.59244441986084,1.0,76.09838962554932,50.867408752441406,1.0
2549,271.4964964389801,60.650328636169434,1.0,245.73708379268646,51.22719430923462,1.0,58.71954524517059,64.15022850036621,1.0,76.32248020172119,51.75127077102661,1.0
2550,271.2718541622162,59.660369873046875,1.0,245.66301143169403,51.25032615661621,1.0,59.51689100265503,63.12254524230957,1.0,76.19873142242432,51.0781135559082,1.0
2551,271.09224796295166,60.25297927856445,1.0,245.3044868707657,51.30744504928589,1.0,58.89174771308899,63.88112163543701,1.0,76.73409080505371,50.690385818481445,1.0
2552,271.0781466960907,60.733710289001465,1.0,245.73286926746368,51.40141487121582,1.0,58.589449882507324,64.09256839752197,1.0,76.57379531860352,50.56300163269043,1.0
2553,271.18158984184265,60.69084644317627,1.0,245.7605562210083,51.25825500488281,1.0,58.5982871055603,63.51188945770264,1.0,76.18342971801758,50.85437202453613,1.0
2554,271.1292555332184,61.070799827575684,1.0,245.32854902744293,51.725492000579834,1.0,58.8469455242157,64.9051742553711,1.0,76.58486557006836,51.02418899536133,1.0
2555,271.64212012290955,60.725074768066406,1.0,245.36800372600555,51.13822031021118,1.0,58.83216059207916,64.2096815109253,1.0,77.01591682434082,50.57169532775879,1.0
2556,271.0376079082489,61.21821308135986,1.0,246.2950873374939,51.66950035095215,1.0,58.559269189834595,64.08996295928955,1.0,76.29704761505127,50.905216217041016,1.0
2557,270.5654456615448,61.25472068786621,1.0,245.2391049861908,51.734198570251465,1.0,59.362707674503326,64.50800895690918,1.0,76.60190296173096,51.61685037612915,1.0
2558,270.2524564266205,61.78007984161377,1.0,244.93060845136642,51.86464548110962,1.0,58.56304371356964,63.495728492736816,1.0,75.55132055282593,50.84142541885376,1.0
2559,271.4081151485443,61.11983299255371,1.0,245.75817465782166,51.196656227111816,1.0,59.42036730051041,64.08491706848145,1.0,76.04282855987549,50.46213912963867,1.0
2560,271.4436740875244,60.401896476745605,1.0,245.76732075214386,51.305914878845215,1.0,58.649862408638,63.53931903839111,1.0,76.39708518981934,50.11813020706177,1.0
2561,270.78757786750793,61.41871929168701,1.0,245.42266380786896,51.21447706222534,1.0,59.181616485118866,64.46123504638672,1.0,75.80339765548706,50.45762777328491,1.0
2562,271.87901186943054,60.458740234375,1.0,246.51907181739807,50.88724422454834,1.0,58.81724202632904,64.86435890197754,1.0,75.84148263931274,50.895240783691406,1.0
2563,270.9118916988373,60.78779888153076,1.0,245.41586029529572,51.7658748626709,1.0,58.860432624816895,63.98067760467529,1.0,77.1286153793335,50.146456241607666,1.0
2564,271.07383847236633,61.182066917419434,1.0,245.55150520801544,50.90477228164673,1.0,58.899242997169495,63.94724750518799,1.0,77.17525863647461,50.61889314651489,1.0
2565,271.59931898117065,59.57330656051636,1.0,245.6585454940796,51.67083549499512,1.0,58.17272627353668,63.518672943115234,1.0,77.80311965942383,49.79218912124634,1.0
2566,270.8418941497803,60.58163833618164,1.0,245.57459843158722,51.54434108734131,1.0,58.20321333408356,63.85131072998047,1.0,76.21342277526855,50.912816524505615,1.0
2567,270.54117012023926,61.86333179473877,1.0,245.52482891082764,51.132723331451416,1.0,58.613797426223755,64.75121307373047,1.0,76.90310764312744,51.308173179626465,1.0
2568,271.74426078796387,60.00078201293945,1.0,245.44575560092926,51.89814567565918,1.0,58.05365216732025,64.20408153533936,1.0,76.6043815612793,51.21840190887451,1.0
2569,270.8459506034851,60.803585052490234,1.0,246.2453577518463,52.157230377197266,1.0,58.965086340904236,63.88722896575928,1.0,76.78763008117676,51.1762056350708,1.0
2570,271.6666717529297,59.72058057785034,1.0,245.62576067447662,51.829737186431885,1.0,58.348668575286865,63.53322505950928,1.0,76.28403759002686,49.961116313934326,1.0
2571,271.94427371025085,60.230581283569336,1.0,245.99324870109558,51.39986753463745,1.0,58.892754554748535,64.484938621521,1.0,76.685791015625,51.17659378051758,1.0
2572,271.0665967464447,61.01995086669922,1.0,245.65486252307892,50.90833854675293,1.0,58.57816159725189,65.12888717651367,1.0,76.23506164550781,51.649301052093506,1.0
2573,272.1080141067505,60.37289047241211,1.0,245.42134976387024,52.0424165725708,1.0,57.71166706085205,64.18441104888916,1.0,76.53549385070801,50.73402738571167,1.0
2574,271.5715551376343,60.508657455444336,1.0,245.85231399536133,52.30728721618652,1.0,58.26473033428192,64.17319297790527,1.0,76.2370491027832,50.56689405441284,1.0
2575,271.1465892791748,60.81613349914551,1.0,246.4035723209381,51.93932390213013,1.0,58.77319145202637,64.33184719085693,1.0,76.7709436416626,50.43896150588989,1.0
2576,271.3956084251404,61.252177238464355,1.0,246.42835068702698,51.32163619995117,1.0,58.8433575630188,64.24463844299316,1.0,77.32910060882568,50.31739664077759,1.0
2577,271.15466237068176,61.28086280822754,1.0,245.86769890785217,51.35127353668213,1.0,58.70376241207123,64.69745445251465,1.0,76.82299518585205,51.36372995376587,1.0
2578,271.0573797225952,59.283771991729736,1.0,246.05993795394897,51.144330978393555,1.0,58.76569652557373,64.66045951843262,1.0,76.45005893707275,50.70333671569824,1.0
2579,271.31897926330566,60.21482849121094,1.0,245.83496034145355,51.052852630615234,1.0,59.2051477432251,64.76784133911133,1.0,76.88553428649902,50.62059020996094,1.0
2580,271.29270482063293,60.64857196807861,1.0,245.442201256752,51.92586421966553,1.0,57.97833323478699,63.3645658493042,1.0,77.4347095489502,50.81770610809326,1.0
2581,271.3618686199188,60.411192893981934,1.0,245.75895869731903,51.377739906311035,1.0,58.65460550785065,63.94283103942871,1.0,76.72503757476807,50.677595138549805,1.0
2582,271.40010237693787,60.42386054992676,1.0,245.69822990894318,51.60566282272339,1.0,57.816970109939575,63.76071071624756,1.0,75.91445446014404,50.7170615196228,1.0
2583,272.1030192375183,60.13429546356201,1.0,245.88435542583466,51.524394035339355,1.0,59.15615510940552,64.50744247436523,1.0,76.57651329040527,51.41052532196045,1.0
2584,270.933979511261,60.86300849914551,1.0,246.904545545578,51.12781572341919,1.0,58.21728229522705,63.80025100708008,1.0,76.05776596069336,50.777884006500244,1.0
2585,271.44275760650635,60.370880126953125,1.0,245.9589992761612,51.25682830810547,1.0,57.805299282073975,63.75101852416992,1.0,76.38047504425049,50.16188430786133,1.0
2586,271.28186893463135,60.61330509185791,1.0,245.8729066848755,51.446948528289795,1.0,58.06857943534851,64.13818454742432,1.0,75.92044639587402,50.306193828582764,1.0
2587,271.2460563182831,61.09586811065674,1.0,244.78567069768906,51.43164300918579,1.0,57.12024712562561,63.709961891174316,1.0,76.18012619018555,50.173489570617676,1.0
2588,270.55178356170654,61.78056812286377,1.0,245.14251005649567,51.9054594039917,1.0,58.02306151390076,63.96595001220703,1.0,77.07286930084229,50.41133403778076,1.0
2589,271.7794191837311,61.34124565124512,1.0,245.60418498516083,51.816126346588135,1.0,58.66844415664673,64.53290176391602,1.0,76.8007755279541,51.18294668197632,1.0
2590,271.3453688621521,60.57278919219971,1.0,245.47235643863678,51.69244146347046,1.0,57.59809947013855,63.829654693603516,1.0,77.33138370513916,51.19360303878784,1.0
2591,271.0047061443329,61.12795352935791,1.0,245.3940988779068,51.58130121231079,1.0,57.843878746032715,64.33058452606201,1.0,76.06374835968018,50.99732446670532,1.0
2592,272.4671211242676,59.235116958618164,1.0,245.73728966712952,51.63135480880737,1.0,56.71057152748108,63.54817771911621,1.0,76.86010551452637,51.55182361602783,1.0
2593,271.4963409900665,61.08347511291504,1.0,245.65979194641113,51.58102798461914,1.0,58.06774377822876,64.54516506195068,1.0,77.32922840118408,50.82624292373657,1.0
2594,271.74550914764404,60.813693046569824,1.0,245.77242398262024,51.38730001449585,1.0,57.85293221473694,63.93931770324707,1.0,78.64949035644531,51.17709445953369,1.0
2595,271.9473581314087,59.76399898529053,1.0,246.45011258125305,50.598448753356934,1.0,58.25153613090515,64.15902328491211,1.0,77.67202186584473,51.576069831848145,1.0
2596,272.3116478919983,58.616244316101074,1.0,246.43498468399048,51.2465615272522,1.0,58.71878111362457,64.54140853881836,1.0,75.92143201828003,51.48947763442993,1.0
2597,271.8807604312897,60.52839660644531,1.0,245.88139748573303,51.17599105834961,1.0,58.11023962497711,64.17265701293945,1.0,77.14617919921875,50.90248918533325,1.0
2598,271.22433638572693,60.26462745666504,1.0,245.71056973934174,51.177794456481934,1.0,57.58921980857849,63.95483207702637,1.0,77.02274990081787,52.27801513671875,1.0
2599,271.88230538368225,60.391212463378906,1.0,245.75296235084534,51.49980688095093,1.0,58.74000942707062,64.76005268096924,1.0,76.0238389968872,51.74441576004028,1.0
